s1,s2,temporal_dis,spatial_dis
91,93,2002398.0322222225,0.0
91,94,233918.99750000006,0.0
91,95,203914.90999999995,0.0
91,96,187063.05250000002,0.0
91,97,271833.97777777776,0.0
91,98,660348.3030555556,0.0
91,99,271683.0783333333,0.0
91,100,226363.1491666666,0.0
91,101,596205.025277778,0.0
91,102,2925789.013611111,0.0
91,103,2799442.87138889,0.0
91,104,334658.32666666654,0.0
91,105,758062.3122222221,0.0
91,106,1555710.9308333332,0.0
91,107,337016.5727777778,0.0
91,108,4781088.049166666,0.0
91,109,1712755.75,0.0
91,110,2336910.340555555,0.0
91,111,989092.9380555558,0.0
91,112,745286.8780555555,0.0
91,113,1537716.1169444448,0.0
91,114,1312141.3936111107,0.0
91,115,0.0,0.0
91,116,994409.3138888888,0.0
91,117,870527.5663888888,0.0
91,118,687358.978611111,0.0
91,119,848894.6177777774,0.0
91,120,373681.0188888889,0.0
91,121,6854439.131944446,0.0
91,122,6854439.131944446,0.0
91,123,6854439.131944446,0.0
91,124,2157390.2430555564,0.0
91,125,5038352.318333333,0.0
91,126,2914135.3613888887,0.0
91,127,2981529.1833333336,0.0
91,128,419380.98,0.0
91,129,511198.1961111109,0.0
91,130,569956.1191666666,0.0
91,131,0.0,0.0
91,132,2169484.420555556,0.0
91,133,1066689.7238888887,152.8
91,134,1868821.4477777777,0.0
91,135,631570.8119444442,0.0
91,136,2064833.6872222223,0.0
91,137,1821858.5636111111,0.0
91,138,1106041.7608333332,0.0
91,139,4006264.7302777776,0.0
91,140,399959.0683333334,0.0
91,141,6854439.131944446,0.0
91,142,6854439.131944446,0.0
91,143,11982590.584444446,0.0
91,144,1215565.2000000002,0.0
91,145,433709.3533333334,0.0
91,146,1355160.8763888888,0.0
91,147,6122234.730833334,0.0
91,148,158922.96194444445,0.0
91,149,1712755.75,0.0
91,150,95689.56833333331,0.0
91,151,2571357.2605555556,0.0
91,152,2591500.2722222214,0.0
91,153,2837357.597222222,0.0
91,154,3920598.051944445,0.0
91,155,6068695.178055557,0.0
91,156,1572171.867222222,0.0
91,157,3182742.203055556,0.0
91,158,2281889.106944444,0.0
91,159,1713887.194444445,0.0
91,160,4950164.930833332,0.0
91,161,6483544.288333334,0.0
91,162,4024061.4074999997,0.0
91,163,688384.5175000001,313.6
91,164,1579486.9511111109,0.0
91,165,219984.72222222225,0.0
91,166,2528194.3005555556,0.0
91,167,143334.58944444443,0.0
91,168,3025279.531111111,0.0
91,169,5001055.286111111,0.0
92,93,11380619.967222221,0.0
92,94,3396567.4358333326,0.0
92,95,3157810.7233333327,0.0
92,96,4487191.1525,0.0
92,97,5572836.03111111,0.0
92,98,1722524.970833333,0.0
92,99,5237639.042777779,0.0
92,100,4730198.764722221,0.0
92,101,6912088.696388889,0.0
92,102,262094.2091666666,0.0
92,103,319436.1030555555,0.0
92,104,6424517.227777777,0.0
92,105,1748954.299444445,0.0
92,106,9927384.256388888,0.0
92,107,4965835.802222222,0.0
92,108,28740.58083333334,0.0
92,109,632435.0133333332,0.0
92,110,422733.6027777778,0.0
92,111,9191007.498055557,0.0
92,112,1717167.1436111117,0.0
92,113,817617.8169444441,0.0
92,114,1119530.4380555556,0.0
92,115,4353201.071666665,0.0
92,116,1288613.5750000002,0.0
92,117,8544937.403055556,0.0
92,118,7524404.132499999,0.0
92,119,8237424.133333335,0.0
92,120,5914010.341666667,0.0
92,121,22077291.992500003,0.0
92,122,22077291.992500003,0.0
92,123,22077291.992500003,0.0
92,124,12608625.156388888,0.0
92,125,18694019.027777776,0.0
92,126,14044570.915277775,0.0
92,127,13528644.194444444,0.0
92,128,2355486.0444444446,0.0
92,129,2202817.4411111115,0.0
92,130,6797490.963055554,0.0
92,131,4353201.071666665,0.0
92,132,11391433.26888889,0.0
92,133,8148129.074444447,0.0
92,134,11029409.713333335,0.0
92,135,5823312.725277779,0.0
92,136,11296703.009999994,0.0
92,137,11339759.034722224,0.0
92,138,9036290.057500001,0.0
92,139,21337.2025,0.0
92,140,4606378.353888888,0.0
92,141,22077291.992500003,0.0
92,142,22077291.992500003,0.0
92,143,29813896.211111113,0.0
92,144,1085094.973888889,0.0
92,145,2189447.0738888886,0.0
92,146,1110581.5752777776,311.2
92,147,200936.9913888889,321.9
92,148,3922774.618055556,0.0
92,149,632435.0133333332,0.0
92,150,4651516.411111111,0.0
92,151,13226446.514444444,0.0
92,152,13400719.91,0.0
92,153,13301774.981666666,0.0
92,154,132232.17416666666,0.0
92,155,174119.42083333328,0.0
92,156,778868.9411111112,0.0
92,157,14506575.740277778,0.0
92,158,12554991.501388887,0.0
92,159,11502500.055000003,0.0
92,160,18046706.633055553,0.0
92,161,21084856.5,0.0
92,162,28683.66194444445,0.0
92,163,6919388.834166667,0.0
92,164,11007179.114999998,0.0
92,165,4454990.877777778,0.0
92,166,382007.31166666676,0.0
92,167,5576274.111666668,0.0
92,168,14127896.505555555,0.0
92,169,49209.23277777777,0.0
93,94,3203757.2830555565,0.0
93,95,2641398.1877777777,0.0
93,96,2416274.2125000004,0.0
93,97,1946459.0694444445,0.0
93,98,4453476.456388889,0.0
93,99,2260055.6261111116,0.0
93,100,2021581.6063888883,0.0
93,101,1953168.4647222222,0.0
93,102,9330302.998611113,0.0
93,103,9153164.06861111,0.0
93,104,1217825.8922222224,0.0
93,105,4753966.008333333,0.0
93,106,1327799.3969444446,112.2
93,107,1988427.3188888892,0.0
93,108,12136147.085277777,0.0
93,109,7019568.543333336,0.0
93,110,8275336.825555554,0.0
93,111,585409.3324999998,0.0
93,112,4803725.221944445,0.0
93,113,6547741.275277777,0.0
93,114,6034143.553611111,0.0
93,115,2002398.0322222225,0.0
93,116,5397183.1899999995,0.0
93,117,1095148.5847222223,0.0
93,118,1026438.0941666665,0.0
93,119,802753.0783333333,0.0
93,120,1561214.5744444442,0.0
93,121,2246478.0613888884,0.0
93,122,2246478.0613888884,0.0
93,123,2246478.0613888884,0.0
93,124,451189.45861111104,0.0
93,125,1540995.8483333332,0.0
93,126,914854.4902777773,0.0
93,127,2003307.3361111106,0.0
93,128,3978720.101666667,0.0
93,129,3758110.5233333334,0.0
93,130,1079639.704722222,0.0
93,131,2002398.0322222225,0.0
93,132,874977.676111111,0.0
93,133,1816587.6372222218,0.0
93,134,304163.7944444444,0.0
93,135,2712889.254166667,0.0
93,136,611959.976111111,0.0
93,137,1101863.6991666667,0.0
93,138,1212082.6241666665,0.0
93,139,10891223.66361111,0.0
93,140,2309345.575,0.0
93,141,2246478.0613888884,0.0
93,142,2246478.0613888884,0.0
93,143,7425241.671111111,0.0
93,144,5857973.962222222,0.0
93,145,3991765.1922222227,0.0
93,146,6393441.648611112,0.0
93,147,14366852.07527778,0.0
93,148,2687588.4680555556,0.0
93,149,7019568.543333336,0.0
93,150,2099034.665555556,0.0
93,151,303821.6499999999,0.0
93,152,1039599.743888889,0.0
93,153,875168.8444444439,0.0
93,154,10993094.001944449,0.0
93,155,14232775.497500002,0.0
93,156,6537825.421111112,0.0
93,157,1596133.7952777776,0.0
93,158,391335.9563888889,0.0
93,159,411534.97388888884,0.0
93,160,2013033.4408333334,0.0
93,161,2793531.0266666664,0.0
93,162,10958446.78138889,0.0
93,163,2108307.4052777784,0.0
93,164,732274.815,0.0
93,165,2175938.7544444446,0.0
93,166,8674140.36777778,0.0
93,167,1545259.8800000004,0.0
93,168,1516942.3972222223,0.0
93,169,12571213.244444441,0.0
94,95,310012.9963888889,0.0
94,96,186961.82944444448,398.2
94,97,505265.44638888893,0.0
94,98,416577.3666666667,0.0
94,99,414885.4897222224,0.0
94,100,548236.4249999998,0.0
94,101,875343.7199999999,0.0
94,102,2006095.2077777782,0.0
94,103,1892129.89,0.0
94,104,755213.069166667,0.0
94,105,481307.6586111111,0.0
94,106,2373206.2627777783,0.0
94,107,715472.5230555555,0.0
94,108,3733709.592222223,0.0
94,109,1151637.0002777777,0.0
94,110,1596818.3280555557,0.0
94,111,1743701.3916666666,0.0
94,112,355550.4661111111,0.0
94,113,963485.1727777779,0.0
94,114,892598.3405555557,0.0
94,115,233918.99750000006,0.0
94,116,577670.1569444444,0.0
94,117,1500833.4150000005,0.0
94,118,1207698.2816666667,0.0
94,119,1364331.3313888889,0.0
94,120,594404.096388889,0.0
94,121,8678765.104444444,0.0
94,122,8678765.104444444,0.0
94,123,8678765.104444444,0.0
94,124,3283525.1794444444,0.0
94,125,6616651.139722223,0.0
94,126,4161193.4833333334,0.0
94,127,3860212.121388889,0.0
94,128,238926.81916666665,0.0
94,129,494523.39305555564,0.0
94,130,1184734.2888888894,0.0
94,131,233918.99750000006,0.0
94,132,3242888.5619444437,0.0
94,133,1413213.8647222223,0.0
94,134,3054438.0036111115,0.0
94,135,612139.9772222219,0.0
94,136,3208698.1080555553,0.0
94,137,2558476.913333333,0.0
94,138,1520450.5516666668,0.0
94,139,3051696.844999999,0.0
94,140,537273.0591666666,0.0
94,141,8678765.104444444,0.0
94,142,8678765.104444444,0.0
94,143,13581505.934166666,0.0
94,144,735487.8586111111,0.0
94,145,273545.5830555556,0.0
94,146,754625.6777777775,0.0
94,147,4839232.578888891,0.0
94,148,161356.12277777778,0.0
94,149,1151637.0002777777,0.0
94,150,212313.00638888893,0.0
94,151,3814883.4752777778,0.0
94,152,3472991.4069444444,0.0
94,153,4083247.569166667,0.0
94,154,2867969.9783333344,0.0
94,155,4822517.18,0.0
94,156,1096455.6641666666,0.0
94,157,4079565.2349999994,0.0
94,158,3472941.663333333,0.0
94,159,2742893.644722222,0.0
94,160,6252321.376111111,0.0
94,161,7973848.813611113,0.0
94,162,3053016.197777777,0.0
94,163,828381.2466666668,0.0
94,164,2396983.484166666,0.0
94,165,480094.2197222222,0.0
94,166,1687842.9397222225,0.0
94,167,446128.44972222217,0.0
94,168,4002136.373055555,0.0
94,169,3883347.857500001,0.0
95,96,381812.01805555564,0.0
95,97,700599.922222222,0.0
95,98,244595.26750000002,320.9
95,99,634818.8972222223,0.0
95,100,352009.3580555556,0.0
95,101,1274809.6613888887,0.0
95,102,2105384.8497222224,0.0
95,103,2028119.4963888894,0.0
95,104,738570.5488888887,0.0
95,105,400879.01388888876,0.0
95,106,2426183.8830555556,0.0
95,107,478132.73833333334,0.0
95,108,3570205.745833334,0.0
95,109,1109477.6822222222,0.0
95,110,1627081.9655555557,0.0
95,111,1742264.3119444447,0.0
95,112,379876.5386111111,0.0
95,113,893162.5980555556,0.0
95,114,777227.2947222223,0.0
95,115,203914.90999999995,0.0
95,116,528179.6350000001,0.0
95,117,1588431.2908333335,0.0
95,118,1098572.8874999997,0.0
95,119,1294288.5255555557,0.0
95,120,580440.3305555556,0.0
95,121,8672953.719722224,0.0
95,122,8672953.719722224,0.0
95,123,8672953.719722224,0.0
95,124,3267054.1974999993,0.0
95,125,6697852.371111111,0.0
95,126,4194388.076388888,0.0
95,127,4411171.985000001,0.0
95,128,280926.64111111104,0.0
95,129,192613.66944444436,0.0
95,130,857402.893611111,0.0
95,131,203914.90999999995,0.0
95,132,2866964.2749999994,0.0
95,133,1701035.9411111108,0.0
95,134,2498752.116666666,0.0
95,135,1068377.0402777775,0.0
95,136,2731146.992222222,0.0
95,137,2899710.1291666655,0.0
95,138,1824975.3474999997,0.0
95,139,2898116.189166667,0.0
95,140,396008.883888889,0.0
95,141,8672953.719722224,0.0
95,142,8672953.719722224,0.0
95,143,14672020.752777778,0.0
95,144,661176.6116666666,0.0
95,145,253242.43111111113,0.0
95,146,968200.1919444443,0.0
95,147,4796393.945833333,0.0
95,148,300056.05472222227,0.0
95,149,1109477.6822222222,0.0
95,150,345851.08166666667,0.0
95,151,3575981.2894444447,0.0
95,152,3863706.594444444,0.0
95,153,3810393.072222222,0.0
95,154,2922806.3830555556,0.0
95,155,4721716.471944446,0.0
95,156,945523.165,0.0
95,157,4599769.381944444,0.0
95,158,3245873.543055555,0.0
95,159,2725407.5544444434,0.0
95,160,6471279.281388889,0.0
95,161,8336246.743333333,0.0
95,162,2938474.414722222,0.0
95,163,1285431.0530555553,0.0
95,164,2631047.492222222,0.0
95,165,301750.725,0.0
95,166,1806905.4716666667,0.0
95,167,527667.8305555554,0.0
95,168,4373217.388333334,0.0
95,169,3791784.6899999985,0.0
96,97,261326.11305555562,0.0
96,98,748728.1155555556,0.0
96,99,103048.14194444446,0.0
96,100,185712.6938888889,0.0
96,101,528742.5461111112,0.0
96,102,2919623.055555556,0.0
96,103,2788780.4905555556,0.0
96,104,303255.0858333334,0.0
96,105,690124.1486111111,0.0
96,106,1436536.0155555555,0.0
96,107,280582.53638888884,0.0
96,108,4912202.851111111,0.0
96,109,1834454.2441666669,0.0
96,110,2343223.721944444,0.0
96,111,1127161.5716666668,0.0
96,112,717339.6255555552,0.0
96,113,1568271.7683333335,0.0
96,114,1239391.8844444444,0.0
96,115,187063.05250000002,0.0
96,116,1073124.6808333332,0.0
96,117,781845.8122222222,0.0
96,118,531837.766111111,296.7
96,119,867936.643611111,0.0
96,120,334568.42861111107,0.0
96,121,7172027.2038888885,0.0
96,122,7172027.2038888885,0.0
96,123,7172027.2038888885,0.0
96,124,2417661.459444444,0.0
96,125,5275803.994166666,0.0
96,126,3110197.7799999993,0.0
96,127,3031495.0263888882,0.0
96,128,585815.8041666667,0.0
96,129,744940.5291666666,0.0
96,130,538273.4333333333,0.0
96,131,187063.05250000002,0.0
96,132,2047000.133611111,0.0
96,133,676747.3619444445,0.0
96,134,2064421.3841666663,0.0
96,135,264478.4322222222,0.0
96,136,2077356.5252777776,0.0
96,137,1733703.1161111111,0.0
96,138,890197.7405555553,0.0
96,139,4141557.4077777774,0.0
96,140,175754.4025,0.0
96,141,7172027.2038888885,0.0
96,142,7172027.2038888885,0.0
96,143,11686075.37583333,0.0
96,144,1279973.4175000004,0.0
96,145,581176.3175,85.1
96,146,1391545.988333333,0.0
96,147,6183590.042222223,0.0
96,148,89407.5377777778,0.0
96,149,1834454.2441666669,0.0
96,150,109658.90861111111,0.0
96,151,2907029.263611111,0.0
96,152,2634388.3997222222,0.0
96,153,2917754.8497222234,0.0
96,154,3914472.476666666,0.0
96,155,6146861.459444445,0.0
96,156,1713885.8325000007,0.0
96,157,3021819.675,0.0
96,158,2434973.7066666665,0.0
96,159,1966093.0136111118,0.0
96,160,4764794.599444446,0.0
96,161,6374914.523055555,0.0
96,162,4154248.3505555554,0.0
96,163,478097.24722222245,0.0
96,164,1749944.1513888892,0.0
96,165,179721.15694444446,0.0
96,166,2538970.020277778,0.0
96,167,330551.59194444434,0.0
96,168,2981745.3608333324,0.0
96,169,5100127.623611109,0.0
97,98,1319156.9997222223,0.0
97,99,160109.35055555555,0.0
97,100,290223.75583333324,0.0
97,101,108490.29194444444,380.7
97,102,3808898.5986111113,0.0
97,103,3646398.1747222217,0.0
97,104,229071.49444444443,0.0
97,105,1260774.8638888889,0.0
97,106,1073410.6869444442,0.0
97,107,453181.95722222223,0.0
97,108,5988896.731944444,0.0
97,109,2536109.7249999996,0.0
97,110,3124389.416666666,0.0
97,111,834724.7136111113,0.0
97,112,1300359.9024999999,0.0
97,113,2379539.6058333335,0.0
97,114,1954233.5908333333,0.0
97,115,271833.97777777776,0.0
97,116,1715914.0122222225,0.0
97,117,535248.465277778,0.0
97,118,599454.9263888889,0.0
97,119,918132.6188888891,0.0
97,120,604917.2444444445,0.0
97,121,6022749.218055556,0.0
97,122,6022749.218055556,0.0
97,123,6022749.218055556,0.0
97,124,1810127.1097222227,0.0
97,125,4296609.263888889,0.0
97,126,2298452.776388889,0.0
97,127,2171451.4077777774,0.0
97,128,838630.9877777776,0.0
97,129,1041264.1599999999,0.0
97,130,639054.3530555554,0.0
97,131,271833.97777777776,0.0
97,132,1749440.5994444443,0.0
97,133,642605.5161111113,0.0
97,134,1731706.0755555555,0.0
97,135,354655.60638888885,0.0
97,136,1639918.4077777776,0.0
97,137,1099125.2352777775,0.0
97,138,751286.4202777776,0.0
97,139,5201552.630833335,0.0
97,140,586669.1961111109,0.0
97,141,6022749.218055556,0.0
97,142,6022749.218055556,0.0
97,143,9966123.396666665,0.0
97,144,2001955.226111111,0.0
97,145,951194.8311111112,0.0
97,146,1934725.0680555552,0.0
97,147,7433192.839166667,0.0
97,148,207128.34861111108,316.3
97,149,2536109.7249999996,0.0
97,150,281994.4572222222,0.0
97,151,2210310.9155555554,0.0
97,152,1866928.0594444443,0.0
97,153,2539091.359444444,0.0
97,154,4946720.560833335,0.0
97,155,7396358.806944445,0.0
97,156,2328549.6105555557,0.0
97,157,2202269.781944445,0.0
97,158,1858242.7041666666,0.0
97,159,1434033.1749999998,0.0
97,160,3835520.9663888887,0.0
97,161,5115077.590555554,0.0
97,162,5167350.257499999,0.0
97,163,338233.64694444434,0.0
97,164,1133010.6816666669,0.0
97,165,457991.6261111111,0.0
97,166,3361011.9877777775,0.0
97,167,333168.81611111114,0.0
97,168,2157360.516666666,0.0
97,169,6240642.89111111,0.0
98,99,1118897.8613888887,0.0
98,100,863661.7194444444,0.0
98,101,2046428.908888889,0.0
98,102,945358.1355555556,0.0
98,103,895117.5183333331,0.0
98,104,1583469.3975,0.0
98,105,94749.82527777781,0.0
98,106,3699500.526666667,0.0
98,107,1016356.8752777779,0.0
98,108,2029988.1733333338,0.0
98,109,340944.9197222223,0.0
98,110,640197.1247222221,0.0
98,111,3058902.012222223,0.0
98,112,66623.47666666668,0.0
98,113,213991.6127777778,0.0
98,114,202010.52277777775,0.0
98,115,660348.3030555556,0.0
98,116,79854.52916666669,0.0
98,117,2718371.108888889,0.0
98,118,2126336.872222222,0.0
98,119,2455277.923055555,340.3
98,120,1295577.9175000004,0.0
98,121,11579891.83222222,0.0
98,122,11579891.83222222,0.0
98,123,11579891.83222222,0.0
98,124,5098279.979444446,0.0
98,125,9200260.554722223,0.0
98,126,6137106.6066666655,0.0
98,127,6071392.794722222,0.0
98,128,191925.68749999994,0.0
98,129,156376.32249999998,0.0
98,130,1793202.1516666664,0.0
98,131,660348.3030555556,0.0
98,132,4480151.845833332,0.0
98,133,2633417.055277778,0.0
98,134,4188460.7680555563,0.0
98,135,1533787.9972222224,0.0
98,136,4404850.336944445,0.0
98,137,4415476.854444443,0.0
98,138,2992857.41,0.0
98,139,1523097.6072222227,0.0
98,140,833860.7530555556,0.0
98,141,11579891.83222222,0.0
98,142,11579891.83222222,0.0
98,143,17759127.784722224,0.0
98,144,119941.0347222222,45.1
98,145,132981.92916666664,0.0
98,146,320484.5366666666,0.0
98,147,2937906.182222224,0.0
98,148,572624.487777778,0.0
98,149,340944.9197222223,0.0
98,150,797949.9225000001,0.0
98,151,5561471.770833335,0.0
98,152,5684755.406944445,0.0
98,153,5679568.855277777,0.0
98,154,1512814.2522222218,0.0
98,155,2887472.703888888,0.0
98,156,294059.43972222216,0.0
98,157,6457361.033888888,0.0
98,158,5096440.974444443,0.0
98,159,4407047.464166667,0.0
98,160,8790719.431111112,0.0
98,161,10973991.745277781,0.0
98,162,1554085.5022222225,0.0
98,163,2013994.8866666667,0.0
98,164,4170426.1563888886,0.0
98,165,735622.2569444444,0.0
98,166,750292.1086111108,0.0
98,167,1202499.096388889,0.0
98,168,6204602.940277779,0.0
98,169,2173768.5880555557,0.0
99,100,170796.5725,0.0
99,101,282226.3075,0.0
99,102,3531108.729722222,0.0
99,103,3373063.6425,0.0
99,104,239699.38277777776,0.0
99,105,1000928.8199999998,0.0
99,106,980043.0252777779,0.0
99,107,264402.6877777777,0.0
99,108,5686357.9674999975,0.0
99,109,2311276.508888888,0.0
99,110,2836803.6177777783,0.0
99,111,901078.5636111113,0.0
99,112,1110617.811388889,0.0
99,113,2070989.2958333336,0.0
99,114,1613617.5836111116,0.0
99,115,271683.0783333333,0.0
99,116,1497959.2405555556,0.0
99,117,493687.30305555556,0.0
99,118,502949.34861111105,0.0
99,119,847865.8227777776,0.0
99,120,428828.0466666669,0.0
99,121,6471957.715833332,0.0
99,122,6471957.715833332,0.0
99,123,6471957.715833332,0.0
99,124,2062138.4769444445,0.0
99,125,4633277.833333333,0.0
99,126,2500326.856944444,0.0
99,127,2412209.0038888888,0.0
99,128,840351.6716666666,0.0
99,129,1034467.8761111108,0.0
99,130,491589.8158333333,0.0
99,131,271683.0783333333,0.0
99,132,1687709.518888889,0.0
99,133,485699.88999999996,0.0
99,134,1829472.4511111109,0.0
99,135,188052.93305555554,0.0
99,136,1727977.271666667,0.0
99,137,1345207.9519444443,0.0
99,138,750529.1047222221,0.0
99,139,4870871.4902777765,0.0
99,140,354238.7794444444,0.0
99,141,6471957.715833332,0.0
99,142,6471957.715833332,0.0
99,143,10349735.81611111,0.0
99,144,1735414.5005555558,0.0
99,145,879602.1944444443,0.0
99,146,1749701.0780555555,0.0
99,147,7015144.334722223,0.0
99,148,167250.39749999993,0.0
99,149,2311276.508888888,0.0
99,150,226139.4255555556,0.0
99,151,2531781.4711111113,0.0
99,152,2184774.654444444,0.0
99,153,2548454.2461111117,0.0
99,154,4600207.811388887,0.0
99,155,6985164.839722224,0.0
99,156,2184955.885,0.0
99,157,2433191.006944444,0.0
99,158,2013653.6452777777,0.0
99,159,1658342.4644444445,0.0
99,160,4039769.4986111103,0.0
99,161,5519613.5649999995,0.0
99,162,4869199.6308333315,0.0
99,163,357426.50583333336,0.0
99,164,1398338.0355555555,0.0
99,165,233700.22722222225,0.0
99,166,3087475.0144444434,0.0
99,167,353378.3727777779,0.0
99,168,2402886.6799999997,0.0
99,169,5875280.111666667,0.0
100,101,609000.1255555558,0.0
100,102,3304732.202777777,0.0
100,103,3181606.390555556,0.0
100,104,243951.01249999987,0.0
100,105,780470.6186111113,0.0
100,106,1177858.6255555553,0.0
100,107,73538.80805555554,0.0
100,108,5211198.838888888,0.0
100,109,2060316.204722222,0.0
100,110,2605914.0113888886,0.0
100,111,1039914.046111111,0.0
100,112,965292.612777778,0.0
100,113,1828851.5777777778,0.0
100,114,1337549.884444445,0.0
100,115,226363.1491666666,0.0
100,116,1304162.6847222229,0.0
100,117,670833.4383333332,0.0
100,118,452639.1033333333,0.0
100,119,918274.7969444443,0.0
100,120,471026.3402777779,0.0
100,121,6837930.044999999,0.0
100,122,6837930.044999999,0.0
100,123,6837930.044999999,0.0
100,124,2247485.822777778,0.0
100,125,4997374.57361111,0.0
100,126,2792535.693888888,0.0
100,127,3038663.3030555546,0.0
100,128,751387.0252777778,0.0
100,129,700345.6452777777,0.0
100,130,290176.48888888885,0.0
100,131,226363.1491666666,0.0
100,132,1599473.7463888885,0.0
100,133,721466.6608333336,0.0
100,134,1599171.486388889,0.0
100,135,487072.54166666657,0.0
100,136,1560479.9069444444,0.0
100,137,1718488.3127777781,0.0
100,138,1035016.1194444443,0.0
100,139,4443331.367777778,0.0
100,140,176745.24083333334,0.0
100,141,6837930.044999999,0.0
100,142,6837930.044999999,0.0
100,143,11642118.529166667,0.0
100,144,1519664.271388889,0.0
100,145,730522.4197222226,0.0
100,146,1723408.0605555559,0.0
100,147,6588120.666111112,0.0
100,148,198641.0316666667,0.0
100,149,2060316.204722222,0.0
100,150,281885.3830555555,0.0
100,151,2592000.7802777784,0.0
100,152,2677902.133055556,0.0
100,153,2548563.859722222,0.0
100,154,4308913.262777777,0.0
100,155,6515996.882777778,0.0
100,156,1865583.7280555563,0.0
100,157,3035337.8077777782,0.0
100,158,2068772.1688888883,0.0
100,159,1818996.5963888888,0.0
100,160,4492756.308333333,0.0
100,161,6104423.430833334,0.0
100,162,4465301.199444445,0.0
100,163,700653.7827777779,0.0
100,164,1736184.0802777777,0.0
100,165,81479.61250000002,0.0
100,166,2906931.2891666675,0.0
100,167,435614.91638888884,0.0
100,168,2907258.5530555546,0.0
100,169,5451824.108055556,0.0
101,102,4846662.127222222,0.0
101,103,4645406.984444444,0.0
101,104,348793.5658333334,0.0
101,105,1958826.4791666665,0.0
101,106,864466.2111111111,0.0
101,107,791275.8086111112,0.0
101,108,7355380.310000002,0.0
101,109,3452359.8502777773,0.0
101,110,4084463.155277777,0.0
101,111,740021.2377777778,0.0
101,112,1986334.9933333336,0.0
101,113,3265118.739444445,0.0
101,114,2783630.445555555,0.0
101,115,596205.025277778,0.0
101,116,2494699.540833334,0.0
101,117,402673.03,0.0
101,118,705657.7766666668,0.0
101,119,930099.159722222,0.0
101,120,789612.5130555555,0.0
101,121,5162927.354444444,0.0
101,122,5162927.354444444,0.0
101,123,5162927.354444444,0.0
101,124,1470153.1433333333,0.0
101,125,3560061.5380555545,0.0
101,126,1785365.6766666668,0.0
101,127,1561781.2630555555,0.0
101,128,1392127.678611111,0.0
101,129,1750300.1475000004,0.0
101,130,856149.2183333334,0.0
101,131,596205.025277778,0.0
101,132,1613873.273611111,0.0
101,133,524533.953611111,0.0
101,134,1706595.6947222222,0.0
101,135,373170.42611111107,0.0
101,136,1539079.4291666667,0.0
101,137,702358.5322222221,361.4
101,138,583249.9799999999,0.0
101,139,6479888.113333333,0.0
101,140,986622.0791666665,0.0
101,141,5162927.354444444,0.0
101,142,5162927.354444444,0.0
101,143,8271724.891944444,0.0
101,144,2825188.112499999,0.0
101,145,1577423.0752777779,0.0
101,146,2663729.0216666674,0.0
101,147,8875161.137222223,0.0
101,148,515586.0505555555,0.0
101,149,3452359.8502777773,0.0
101,150,552205.3686111111,0.0
101,151,1942507.7419444448,0.0
101,152,1340532.9697222225,0.0
101,153,2261441.628611111,0.0
101,154,6117078.566666667,0.0
101,155,8854615.077777777,0.0
101,156,3257204.7980555557,0.0
101,157,1529083.0616666663,0.0
101,158,1588782.1600000001,0.0
101,159,1166134.7280555556,0.0
101,160,3023221.2077777768,0.0
101,161,4112758.5613888884,0.0
101,162,6434462.2561111115,0.0
101,163,248998.1633333332,0.0
101,164,801648.5830555557,0.0
101,165,825858.7752777778,0.0
101,166,4323301.205277778,0.0
101,167,517374.6875,0.0
101,168,1520990.3147222227,0.0
101,169,7598226.024722221,0.0
102,103,4836.779444444444,0.0
102,104,4640453.731944445,0.0
102,105,936529.0341666667,0.0
102,106,7735010.352777778,0.0
102,107,3566265.716944444,0.0
102,108,330961.2411111111,0.0
102,109,203837.77472222224,0.0
102,110,79146.02694444443,0.0
102,111,7093431.930555558,0.0
102,112,825904.6016666668,0.0
102,113,310328.96555555565,0.0
102,114,544713.343888889,0.0
102,115,2925789.013611111,0.0
102,116,604565.4119444445,0.0
102,117,6406852.493333334,0.0
102,118,5622979.327777777,0.0
102,119,6223676.829722222,0.0
102,120,4202781.7647222215,0.0
102,121,18651686.11777778,0.0
102,122,18651686.11777778,0.0
102,123,18651686.11777778,0.0
102,124,10060180.920555554,0.0
102,125,15518942.370833337,0.0
102,126,11377335.67888889,0.0
102,127,10705087.341388889,0.0
102,128,1301127.8341666665,0.0
102,129,1383989.3563888886,0.0
102,130,5151617.811666666,0.0
102,131,2925789.013611111,0.0
102,132,9200030.147500003,0.0
102,133,5921642.504166667,0.0
102,134,8968598.079722222,0.0
102,135,3875260.9227777785,0.0
102,136,9154679.816944446,0.0
102,137,8686343.975555554,365.5
102,138,6680939.293888889,0.0
102,139,180239.89833333337,0.0
102,140,3180778.0358333336,0.0
102,141,18651686.11777778,0.0
102,142,18651686.11777778,0.0
102,143,25226036.89916667,0.0
102,144,476777.36083333346,0.0
102,145,1236686.1491666664,0.0
102,146,412739.70888888894,0.0
102,147,655973.4966666667,0.0
102,148,2463318.715000001,0.0
102,149,203837.77472222224,0.0
102,150,3077093.4313888894,0.0
102,151,10805339.158611111,0.0
102,152,10562345.618055556,0.0
102,153,10825139.053611107,0.0
102,154,102441.56777777779,0.0
102,155,650320.7744444443,0.0
102,156,330456.86027777765,0.0
102,157,11460127.991666667,0.0
102,158,10167486.376111109,0.0
102,159,9075666.346944446,0.0
102,160,14767196.822777778,0.0
102,161,17474290.225277774,0.0
102,162,175262.90444444446,0.0
