s1,s2,stat_dis
100,128,751387.0252777778
100,129,700345.6452777777
100,130,290176.48888888885
100,131,226363.1491666666
100,132,1599473.7463888885
100,133,721466.6608333336
100,134,1599171.486388889
100,135,487072.54166666657
100,136,1560479.9069444444
100,137,1718488.3127777781
100,138,1035016.1194444443
100,139,4443331.367777778
100,140,176745.24083333334
100,141,6837930.044999999
100,142,6837930.044999999
100,143,11642118.529166667
100,144,1519664.271388889
100,145,730522.4197222226
100,146,1723408.0605555559
100,147,6588120.666111112
100,148,198641.0316666667
100,149,2060316.204722222
100,150,281885.3830555555
100,151,2592000.7802777784
100,152,2677902.133055556
100,153,2548563.859722222
100,154,4308913.262777777
100,155,6515996.882777778
100,156,1865583.7280555563
100,157,3035337.8077777782
100,158,2068772.1688888883
100,159,1818996.5963888888
100,160,4492756.308333333
100,161,6104423.430833334
100,162,4465301.199444445
100,163,700653.7827777779
100,164,1736184.0802777777
100,165,81479.61250000002
100,166,2906931.2891666675
100,167,435614.91638888884
100,168,2907258.5530555546
100,169,5451824.108055556
101,102,4846662.127222222
101,103,4645406.984444444
101,104,348793.5658333334
101,105,1958826.4791666665
101,106,864466.2111111111
101,107,791275.8086111112
101,108,7355380.310000002
101,109,3452359.8502777773
101,110,4084463.155277777
101,111,740021.2377777778
101,112,1986334.9933333336
101,113,3265118.739444445
101,114,2783630.445555555
101,115,596205.025277778
101,116,2494699.540833334
101,117,402673.03
101,118,705657.7766666668
101,119,930099.159722222
101,120,789612.5130555555
101,121,5162927.354444444
101,122,5162927.354444444
101,123,5162927.354444444
101,124,1470153.1433333333
101,125,3560061.5380555545
101,126,1785365.6766666668
101,127,1561781.2630555555
101,128,1392127.678611111
101,129,1750300.1475000004
101,130,856149.2183333334
101,131,596205.025277778
101,132,1613873.273611111
101,133,524533.953611111
101,134,1706595.6947222222
101,135,373170.42611111107
101,136,1539079.4291666667
101,137,702358.5322222221
101,138,583249.9799999999
101,139,6479888.113333333
101,140,986622.0791666665
101,141,5162927.354444444
101,142,5162927.354444444
101,143,8271724.891944444
101,144,2825188.112499999
101,145,1577423.0752777779
101,146,2663729.0216666674
101,147,8875161.137222223
101,148,515586.0505555555
101,149,3452359.8502777773
101,150,552205.3686111111
101,151,1942507.7419444448
101,152,1340532.9697222225
101,153,2261441.628611111
101,154,6117078.566666667
101,155,8854615.077777777
101,156,3257204.7980555557
101,157,1529083.0616666663
101,158,1588782.1600000001
101,159,1166134.7280555556
101,160,3023221.2077777768
101,161,4112758.5613888884
101,162,6434462.2561111115
101,163,248998.1633333332
101,164,801648.5830555557
101,165,825858.7752777778
101,166,4323301.205277778
101,167,517374.6875
101,168,1520990.3147222227
101,169,7598226.024722221
102,103,4836.779444444444
102,104,4640453.731944445
102,105,936529.0341666667
102,106,7735010.352777778
102,107,3566265.716944444
102,108,330961.2411111111
102,109,203837.77472222224
102,110,79146.02694444443
102,111,7093431.930555558
102,112,825904.6016666668
102,113,310328.96555555565
102,114,544713.343888889
102,115,2925789.013611111
102,116,604565.4119444445
102,117,6406852.493333334
102,118,5622979.327777777
102,119,6223676.829722222
102,120,4202781.7647222215
102,121,18651686.11777778
102,122,18651686.11777778
102,123,18651686.11777778
102,124,10060180.920555554
102,125,15518942.370833337
102,126,11377335.67888889
102,127,10705087.341388889
102,128,1301127.8341666665
102,129,1383989.3563888886
102,130,5151617.811666666
102,131,2925789.013611111
102,132,9200030.147500003
102,133,5921642.504166667
102,134,8968598.079722222
102,135,3875260.9227777785
102,136,9154679.816944446
102,137,8686343.975555554
102,138,6680939.293888889
102,139,180239.89833333337
102,140,3180778.0358333336
102,141,18651686.11777778
102,142,18651686.11777778
102,143,25226036.89916667
102,144,476777.36083333346
102,145,1236686.1491666664
102,146,412739.70888888894
102,147,655973.4966666667
102,148,2463318.715000001
102,149,203837.77472222224
102,150,3077093.4313888894
102,151,10805339.158611111
102,152,10562345.618055556
102,153,10825139.053611107
102,154,102441.56777777779
102,155,650320.7744444443
102,156,330456.86027777765
102,157,11460127.991666667
102,158,10167486.376111109
102,159,9075666.346944446
102,160,14767196.822777778
102,161,17474290.225277774
102,162,175262.90444444446
102,163,4758220.866111113
102,164,8525290.115277778
102,165,3112487.914722222
102,166,25107.45916666666
102,167,3924671.392500001
102,168,11149448.195277775
102,169,356831.22472222213
103,104,4482799.775833333
103,105,881206.4325000001
103,106,7510270.126666667
103,107,3446262.199722222
103,108,392609.4438888889
103,109,184384.83805555553
103,110,69951.02583333333
103,111,6889289.251666667
103,112,772434.4605555555
103,113,289048.6272222223
103,114,512245.91333333333
103,115,2799442.87138889
103,116,562350.7397222219
103,117,6200052.235000001
103,118,5466868.105555556
103,119,6049046.891944444
103,120,4059663.2869444443
103,121,18311475.894999996
103,122,18311475.894999996
103,123,18311475.894999996
103,124,9813858.54222222
103,125,15201727.481388887
103,126,11100232.142222226
103,127,10405183.339722222
103,128,1213477.8830555556
103,129,1330307.5702777777
103,130,5010016.184444444
103,131,2799442.87138889
103,132,8994179.205277778
103,133,5727580.296944445
103,134,8784487.242500002
103,135,3705648.714444444
103,136,8958639.982500002
103,137,8435331.170555554
103,138,6476427.237777779
103,139,227190.80222222215
103,140,3079292.846944445
103,141,18311475.894999996
103,142,18311475.894999996
103,143,24735233.9925
103,144,443310.10250000004
103,145,1166208.9352777775
103,146,359496.5677777778
103,147,731706.4538888889
103,148,2340002.246666666
103,149,184384.83805555553
103,150,2942723.5747222225
103,151,10571307.990277778
103,152,10286994.85638889
103,153,10596819.569166664
103,154,132581.6116666667
103,155,729239.8077777777
103,156,315548.1547222222
103,157,11158509.141666664
103,158,9935620.71
103,159,8842348.129722223
103,160,14443881.078888888
103,161,17115297.454722226
103,162,218830.80333333332
103,163,4568153.834999999
103,164,8279829.337500001
103,165,2997805.163055555
103,166,12560.088055555556
103,167,3773980.0119444444
103,168,10858357.451944442
103,169,417308.7147222222
104,105,1564036.851666666
104,106,694226.7375
104,107,294974.62333333335
104,108,6975471.470833335
104,109,3162184.298888889
104,110,3893514.8105555563
104,111,421045.63138888904
104,112,1675798.4091666667
104,113,2859053.2597222226
104,114,2384837.718611111
104,115,334658.32666666654
104,116,2143424.1605555555
104,117,306535.34083333326
104,118,221917.61083333334
104,119,428736.4438888889
104,120,324855.6761111112
104,121,4958593.997499999
104,122,4958593.997499999
104,123,4958593.997499999
104,124,1240646.375277778
104,125,3401397.623333333
104,126,1706394.5641666667
104,127,2087853.5566666666
104,128,1307367.48
104,129,1329121.8211111114
104,130,178543.59805555554
104,131,334658.32666666654
104,132,1082486.4911111114
104,133,391149.81333333347
104,134,1007362.9100000001
104,135,431416.8258333332
104,136,1040407.071111111
104,137,875399.0397222221
104,138,466230.39416666667
104,139,6044311.225833333
104,140,411253.13777777785
104,141,4958593.997499999
104,142,4958593.997499999
104,143,9408796.030555554
104,144,2440979.6455555563
104,145,1313992.0122222216
104,146,2600128.5186111107
104,147,8560951.13361111
104,148,383700.71861111105
104,149,3162184.298888889
104,150,316724.78277777764
104,151,1546091.5688888892
104,152,1538370.6411111113
104,153,1682823.0377777778
104,154,5897484.394166667
104,155,8495185.615833335
104,156,2931760.802777778
104,157,1890448.7686111112
104,158,1176217.378611111
104,159,933385.7655555557
104,160,3106642.6658333326
104,161,4428019.454444446
104,162,6068924.1575
104,163,407136.9886111112
104,164,859247.5433333333
104,165,357458.12444444455
104,166,4157438.436111111
104,167,305883.0527777778
104,168,1843096.37
104,169,7235094.197777776
105,106,3472996.8402777775
105,107,887390.8911111113
105,108,2039960.2341666666
105,109,363747.69000000006
105,110,589569.236111111
105,111,3147746.861388888
105,112,114851.19138888887
105,113,285736.0991666666
105,114,94663.5341666667
105,115,758062.3122222221
105,116,159129.84277777775
105,117,2648254.0163888885
105,118,2103167.2430555555
105,119,2700216.266111112
105,120,1486475.255
105,121,11827343.521944445
105,122,11827343.521944445
105,123,11827343.521944445
105,124,5280061.616388887
105,125,9338533.264444446
105,126,6185775.297499999
105,127,6031876.701666666
105,128,289431.42999999993
105,129,246111.0911111111
105,130,1759737.121944444
105,131,758062.3122222221
105,132,4380603.693333332
105,133,2457081.0
105,134,4316510.255000001
105,135,1375969.6908333334
105,136,4383886.533333333
105,137,4387807.244722221
105,138,3029578.366388888
105,139,1568053.6524999994
105,140,764877.492222222
105,141,11827343.521944445
105,142,11827343.521944445
105,143,17627685.58722222
105,144,211265.15111111104
105,145,182752.66666666666
105,146,312379.2247222222
105,147,2902732.1975
105,148,521807.44805555546
105,149,363747.69000000006
105,150,842897.5055555558
105,151,5780796.1466666665
105,152,5797897.442222222
105,153,5725915.096111111
105,154,1493431.5202777777
105,155,2860091.926944445
105,156,336845.7872222222
105,157,6409948.354722221
105,158,5164578.129166666
105,159,4579658.659444444
105,160,8736484.1575
105,161,10923414.225555556
105,162,1582187.6452777782
105,163,1986620.7497222219
105,164,4300841.024444444
105,165,680227.386111111
105,166,745220.4122222222
105,167,1339031.0350000001
105,168,6219060.635000001
105,169,2170916.5761111113
106,107,998015.0469444444
106,108,10575698.8
106,109,5754799.255833334
106,110,6626717.57861111
106,111,459043.61333333317
106,112,3882648.6505555552
106,113,5434716.66
106,114,4531568.812222223
106,115,1555710.9308333332
106,116,4424114.427499998
106,117,374430.35388888896
106,118,722394.8849999999
106,119,1075942.2974999999
106,120,1399257.5552777776
106,121,3436155.596111111
106,122,3436155.596111111
106,123,3436155.596111111
106,124,922944.5377777778
106,125,2114860.769722222
106,126,868332.5155555552
106,127,1359563.1952777777
106,128,3244472.7680555554
106,129,3296873.916944444
106,130,692337.5577777778
106,131,1555710.9308333332
106,132,655286.9002777779
106,133,684117.0763888888
106,134,915215.073611111
106,135,1267430.8016666663
106,136,736953.9563888889
106,137,668465.7727777779
106,138,861383.4777777777
106,139,9465942.421666667
106,140,1620099.9702777774
106,141,3436155.596111111
106,142,3436155.596111111
106,143,6647148.730277779
106,144,4848344.348055556
106,145,3188935.955833334
106,146,4913066.369444443
106,147,12398230.633888891
106,148,1671934.187777778
106,149,5754799.255833334
106,150,1478935.9636111113
106,151,1108142.2536111115
106,152,1087892.9386111111
106,153,1112684.0358333336
106,154,9255403.37833333
106,155,12340094.251666669
106,156,5532558.130833333
106,157,1085295.2677777777
106,158,620137.8644444447
106,159,782518.6058333332
106,160,1824191.5488888891
106,161,2775061.329722222
106,162,9473212.895555556
106,163,1162429.9477777777
106,164,743250.9830555555
106,165,1350819.4697222225
106,166,7086233.664722221
106,167,1237298.7930555553
106,168,1185908.2313888888
106,169,10849883.760277776
107,108,5470460.039166667
107,109,2253895.5672222218
107,110,2825804.2161111105
107,111,1020335.0308333333
107,112,1158079.0541666667
107,113,2017279.7508333335
107,114,1454897.786388889
107,115,337016.5727777778
107,116,1466428.6288888892
107,117,715228.8280555556
107,118,463311.15027777763
107,119,998881.536111111
107,120,577530.328888889
107,121,6782794.474166669
107,122,6782794.474166669
107,123,6782794.474166669
107,124,2265232.490833333
107,125,4915635.516666668
107,126,2775772.631944443
107,127,3131373.3011111105
107,128,987606.8466666668
107,129,859247.8583333334
107,130,240066.42805555553
107,131,337016.5727777778
107,132,1547334.9266666672
107,133,773680.1588888888
107,134,1555289.1872222219
107,135,628178.4058333335
107,136,1551561.4977777777
107,137,1815843.6075
107,138,1153377.3041666667
107,139,4675754.008055557
107,140,225015.93111111107
107,141,6782794.474166669
107,142,6782794.474166669
107,143,11758322.407777779
107,144,1698481.1083333334
107,145,861980.9327777778
107,146,1934957.5502777775
107,147,6862151.676388891
107,148,327971.9830555555
107,149,2253895.5672222218
107,150,368551.9088888888
107,151,2573692.579444444
107,152,2772615.857222221
107,153,2480349.212777778
107,154,4587650.198611112
107,155,6785986.808055557
107,156,2082576.302777778
107,157,3115232.305833334
107,158,2008280.5358333332
107,159,1846817.086666667
107,160,4528515.086944444
107,161,6140070.83388889
107,162,4714006.769166667
107,163,877657.7430555555
107,164,1826056.3583333332
107,165,111774.31611111111
107,166,3168836.328333333
107,167,512700.53444444446
107,168,3008690.314444445
107,169,5702772.809999999
108,109,786324.2574999998
108,110,525693.6336111113
108,111,9822662.536666669
108,112,1985486.0566666666
108,113,1024854.3066666666
108,114,1352082.9638888887
108,115,4781088.049166666
108,116,1522335.3886111113
108,117,9139152.182777781
108,118,8123127.708333332
108,119,8890095.468055557
108,120,6471889.593611112
108,121,23053467.91444444
108,122,23053467.91444444
108,123,23053467.91444444
108,124,13344141.419999996
108,125,19590177.47416667
108,126,14815160.950555556
108,127,14116277.950277776
108,128,2622760.416944444
108,129,2514885.8380555557
108,130,7417795.842222222
108,131,4781088.049166666
108,132,12141183.5475
108,133,8743917.765277779
108,134,11790724.697499998
108,135,6285942.972777778
108,136,12039692.991388889
108,137,11975561.022222219
108,138,9637980.344444443
108,139,52675.89777777777
108,140,5097828.039166667
108,141,23053467.91444444
108,142,23053467.91444444
108,143,30749420.200833328
108,144,1313647.1230555559
108,145,2465461.295833333
108,146,1267416.5861111113
108,147,110680.81611111111
108,148,4317960.582222221
108,149,786324.2574999998
108,150,5084468.237500001
108,151,13980675.57861111
108,152,14069085.761388887
108,153,14136509.926388882
108,154,143379.7705555556
108,155,93941.775
108,156,945253.3430555556
108,157,15197233.057222225
108,158,13318471.094444443
108,159,12204537.74916667
108,160,18926589.396666665
108,161,21975410.309166666
108,162,39685.4638888889
108,163,7411629.984444446
108,164,11636420.136944443
108,165,4929875.053611111
108,166,474884.0547222224
108,167,6040299.230833333
108,168,14844194.232500002
108,169,15945.394166666665
109,110,78599.27666666667
109,111,5128651.076944445
109,112,332711.4002777779
109,113,74504.62805555556
109,114,167828.02694444446
109,115,1712755.75
109,116,157871.39722222224
109,117,4638958.699722223
109,118,3991449.156388888
109,119,4523313.020555554
109,120,2868800.746666666
109,121,15419909.326388888
109,122,15419909.326388888
109,123,15419909.326388888
109,124,7714651.11805556
109,125,12589347.565555558
109,126,8871944.244722225
109,127,8426627.655555556
109,128,594519.2855555555
109,129,607018.0516666665
109,130,3534184.2969444436
109,131,1712755.75
109,132,7013583.828888888
109,133,4453445.143333333
109,134,6722978.2700000005
109,135,2792017.525833334
109,136,6935814.573333334
109,137,6725064.555277779
109,138,5035192.319166666
109,139,498781.8663888888
109,140,2062952.0405555554
109,141,15419909.326388888
109,142,15419909.326388888
109,143,21922707.87055555
109,144,123068.16111111111
109,145,499745.65055555565
109,146,121549.97916666669
109,147,1359228.9224999999
109,148,1480291.1508333334
109,149,0.0
109,150,1912884.6377777779
109,151,8307712.307777779
109,152,8294157.6361111095
109,153,8454074.333333336
109,154,486227.40472222224
109,155,1335452.6947222226
109,156,67508.51166666666
109,157,9168944.8475
109,158,7764362.198611112
109,159,6853273.694444446
109,160,12130108.230833331
109,161,14570643.17166667
109,162,498982.27972222224
109,163,3508747.948055555
109,164,6439877.928888888
109,165,1876720.475
109,166,124666.65611111108
109,167,2512942.1227777787
109,168,8897824.756111113
109,169,864845.1583333333
110,111,6123425.524166668
110,112,567530.3775000001
110,113,174407.0086111111
110,114,269598.8775
110,115,2336910.340555555
110,116,363442.0088888889
110,117,5453084.452500001
110,118,4767689.44361111
110,119,5427859.030555555
110,120,3571297.931111111
110,121,17135157.50861111
110,122,17135157.50861111
110,123,17135157.50861111
110,124,8950915.89472222
110,125,14113255.38111111
110,126,10107212.142500004
110,127,9449883.064444447
110,128,941627.3783333331
110,129,987084.1966666665
110,130,4303352.435833332
110,131,2336910.340555555
110,132,8023429.531666669
110,133,5127900.29888889
110,134,7853345.030555556
110,135,3271554.128055555
110,136,7981147.236111112
110,137,7679071.926944446
110,138,5859030.471944443
110,139,321646.1013888889
110,140,2578662.9983333335
110,141,17135157.50861111
110,142,17135157.50861111
110,143,23424566.136666667
110,144,289229.3822222222
110,145,855880.3738888887
110,146,233241.57361111118
110,147,953666.3969444444
110,148,1941001.7219444443
110,149,78599.27666666667
110,150,2508472.9777777772
110,151,9598012.989444446
110,152,9432450.998333333
110,153,9669076.76888889
110,154,244084.5997222222
110,155,941521.6113888888
110,156,169843.80444444448
110,157,10252116.825833336
110,158,8948473.816388886
110,159,8022959.862777779
110,160,13370910.020833336
110,161,15952564.48722222
110,162,311898.56305555545
110,163,4119010.24638889
110,164,7501478.870555555
110,165,2421530.291666667
110,166,53571.33555555556
110,167,3230118.339999999
110,168,9963242.532777779
110,169,573464.9611111111
111,112,3265213.965
111,113,4757147.533333333
111,114,4220428.340555555
111,115,989092.9380555558
111,116,3759791.383055555
111,117,305400.5872222223
111,118,463950.67833333334
111,119,390221.3041666667
111,120,763374.321388889
111,121,2988548.17
111,122,2988548.17
111,123,2988548.17
111,124,422828.0644444444
111,125,1851898.321944444
111,126,739372.0405555554
111,127,1176578.1686111111
111,128,2538554.2147222226
111,129,2624206.3747222223
111,130,500431.8549999999
111,131,989092.9380555558
111,132,737085.693611111
111,133,792135.2269444442
111,134,546463.7991666668
111,135,1246418.2861111113
111,136,698589.7941666669
111,137,500545.1716666665
111,138,489603.8927777777
111,139,8680587.363888888
111,140,1365398.484166667
111,141,2988548.17
111,142,2988548.17
111,143,7038177.148055555
111,144,4169090.020833333
111,145,2593798.4608333344
111,146,4358208.880000001
111,147,11699141.392222226
111,148,1376376.955
111,149,5128651.076944445
111,150,1004435.6291666664
111,151,527190.9719444446
111,152,686953.4613888885
111,153,979643.6502777778
111,154,8600800.381666664
111,155,11629780.830555556
111,156,4837584.026944445
111,157,1055665.928333333
111,158,372786.86055555544
111,159,275282.943611111
111,160,1950346.0638888886
111,161,2900877.0275
111,162,8710627.736111116
111,163,939361.4099999999
111,164,253991.6797222222
111,165,1094095.8858333335
111,166,6464172.0669444455
111,167,593935.5475000001
111,168,1064555.8780555553
111,169,10120705.668055557
112,113,207663.49333333335
112,114,218396.33944444443
112,115,745286.8780555555
112,116,87347.76583333334
112,117,2788869.4422222227
112,118,2189194.583333333
112,119,2589211.3508333336
112,120,1376745.684166667
112,121,11851319.165555552
112,122,11851319.165555552
112,123,11851319.165555552
112,124,5287832.887777777
112,125,9437867.67472222
112,126,6388730.8533333335
112,127,6089674.190833334
112,128,178279.6652777777
112,129,240608.2619444445
112,130,1990663.6472222218
112,131,745286.8780555555
112,132,4719935.018611111
112,133,2550022.086944444
112,134,4500270.969166666
112,135,1387667.5138888888
112,136,4662949.902499999
112,137,4391463.985555555
112,138,2925719.2194444444
112,139,1497005.2733333334
112,140,847418.1713888885
112,141,11851319.165555552
112,142,11851319.165555552
112,143,17657834.151944444
112,144,129975.47027777779
112,145,141302.57194444444
112,146,269823.7283333333
112,147,2843495.873333333
112,148,550941.9316666666
112,149,332711.4002777779
112,150,794804.2808333333
112,151,5870256.909722223
112,152,5715330.396944444
112,153,5926982.628611109
112,154,1381700.9116666666
112,155,2807652.4338888894
112,156,279803.0758333333
112,157,6423548.734444443
112,158,5377682.298888888
112,159,4585036.639166666
112,160,8877385.070000004
112,161,11020592.666388888
112,162,1519195.034444444
112,163,1852734.336111111
112,164,4272877.397499999
112,165,855823.1508333334
112,166,651049.6802777776
112,167,1295653.9858333333
112,168,6182844.520833334
112,169,2115890.4436111115
113,114,143070.61555555556
113,115,1537716.1169444448
113,116,85820.63194444444
113,117,4262946.056666667
113,118,3542917.6888888893
113,119,3942907.6425000005
113,120,2375081.138611111
113,121,14745297.857222226
113,122,14745297.857222226
113,123,14745297.857222226
113,124,7259256.390555555
113,125,12019283.828611113
113,126,8442768.190000001
113,127,8101043.140277776
113,128,535354.2252777776
113,129,557485.4402777778
113,130,3149497.241666667
113,131,1537716.1169444448
113,132,6473009.128055558
113,133,4023137.1952777775
113,134,6208106.346388888
113,135,2479993.286666667
113,136,6437141.757499999
113,137,6315317.537777778
113,138,4541538.429444443
113,139,667188.0805555555
113,140,1704982.4213888885
113,141,14745297.857222226
113,142,14745297.857222226
113,143,21174991.480833326
113,144,32753.541388888887
113,145,466798.6725
113,146,184545.25333333333
113,147,1651814.7705555554
113,148,1308158.5922222224
113,149,74504.62805555556
113,150,1676715.4525000006
113,151,7854561.995833332
113,152,7833910.221944444
113,153,7884830.9275
113,154,639817.3427777779
113,155,1620448.2794444445
113,156,121656.7525
113,157,8682494.656666666
113,158,7301347.836111112
113,159,6428404.889166667
113,160,11447325.41277778
113,161,13935981.592499997
113,162,695651.3205555554
113,163,3172301.932222221
113,164,6074540.955833333
113,165,1621490.236388889
113,166,214984.22249999997
113,167,2279201.109166667
113,168,8387534.251944445
113,169,1104753.0958333332
114,115,1312141.3936111107
114,116,154054.64583333337
114,117,3629482.960555556
114,118,2993022.0411111116
114,119,3691071.748055555
114,120,2219010.9180555553
114,121,13881814.01166667
114,122,13881814.01166667
114,123,13881814.01166667
114,124,6675910.950555555
114,125,11168871.056944445
114,126,7653430.24
114,127,7370858.8825
114,128,514118.31083333323
114,129,446287.0030555556
114,130,2563038.499999999
114,131,1312141.3936111107
114,132,5577871.747500002
114,133,3391822.3630555556
114,134,5527011.5286111105
114,135,2052629.8349999997
114,136,5589652.3497222215
114,137,5662486.006666666
114,138,4093601.012222223
114,139,987562.1522222222
114,140,1307664.1241666665
114,141,13881814.01166667
114,142,13881814.01166667
114,143,19960927.555277772
114,144,151367.08472222224
114,145,378536.3725000002
114,146,235211.21444444446
114,147,2043048.3477777776
114,148,1013628.7561111115
114,149,167828.02694444446
114,150,1436483.5769444448
114,151,7208026.129722225
114,152,7242351.033611113
114,153,7103925.335833333
114,154,927154.2677777777
114,155,2005703.6988888888
114,156,187878.3808333333
114,157,7904469.848333333
114,158,6518880.237777778
114,159,5883936.290833332
114,160,10480564.483888885
114,161,12877229.279722221
114,162,999324.8677777776
114,163,2823227.1127777775
114,164,5555540.675833333
114,165,1185534.830833333
114,166,417811.00583333324
114,167,2039057.6663888893
114,168,7680741.485833332
114,169,1451276.276944445
115,116,994409.3138888888
115,117,870527.5663888888
115,118,687358.978611111
115,119,848894.6177777774
115,120,373681.0188888889
115,121,6854439.131944446
115,122,6854439.131944446
115,123,6854439.131944446
115,124,2157390.2430555564
115,125,5038352.318333333
115,126,2914135.3613888887
115,127,2981529.1833333336
115,128,419380.98
115,129,511198.1961111109
115,130,569956.1191666666
115,131,0.0
115,132,2169484.420555556
115,133,1066689.7238888887
115,134,1868821.4477777777
115,135,631570.8119444442
115,136,2064833.6872222223
115,137,1821858.5636111111
115,138,1106041.7608333332
115,139,4006264.7302777776
115,140,399959.0683333334
115,141,6854439.131944446
115,142,6854439.131944446
115,143,11982590.584444446
115,144,1215565.2000000002
115,145,433709.3533333334
115,146,1355160.8763888888
115,147,6122234.730833334
115,148,158922.96194444445
115,149,1712755.75
115,150,95689.56833333331
115,151,2571357.2605555556
115,152,2591500.2722222214
115,153,2837357.597222222
115,154,3920598.051944445
115,155,6068695.178055557
115,156,1572171.867222222
115,157,3182742.203055556
115,158,2281889.106944444
115,159,1713887.194444445
115,160,4950164.930833332
115,161,6483544.288333334
115,162,4024061.4074999997
115,163,688384.5175000001
115,164,1579486.9511111109
115,165,219984.72222222225
115,166,2528194.3005555556
115,167,143334.58944444443
115,168,3025279.531111111
115,169,5001055.286111111
116,117,3369419.0686111115
116,118,2757353.269166667
116,119,3129736.708333333
116,120,1787771.4211111106
116,121,12948645.898611108
116,122,12948645.898611108
116,123,12948645.898611108
116,124,6012872.859722222
116,125,10400937.087777779
116,126,7109355.608055555
116,127,6767489.099444445
116,128,263628.6755555556
116,129,302710.5083333334
116,130,2441805.2097222223
116,131,994409.3138888888
116,132,5412736.901111111
116,133,3266430.2005555565
116,134,5136119.408333335
116,135,1929335.5347222222
116,136,5368489.3255555555
116,137,5198212.262499999
116,138,3655770.8008333333
116,139,1090846.9124999996
116,140,1248268.4116666669
116,141,12948645.898611108
116,142,12948645.898611108
116,143,19155714.07111111
116,144,31769.731666666667
116,145,178846.54611111112
116,146,163224.08027777777
116,147,2294742.8569444437
116,148,860438.5547222224
116,149,157871.39722222224
116,150,1119133.5622222223
116,151,6533550.871666666
116,152,6524619.80611111
116,153,6752767.284444445
116,154,1069953.441944444
116,155,2260857.0947222225
116,156,163818.36
116,157,7341665.453055555
116,158,6062042.798611112
116,159,5258406.819444445
116,160,9984228.415833332
116,161,12236492.202777777
116,162,1109165.7141666668
116,163,2474359.538055555
116,164,4924841.732777777
116,165,1130752.87
116,166,452590.96222222224
116,167,1593369.028888889
116,168,7111108.859999999
116,169,1634389.7272222224
117,118,260555.6522222222
117,119,449671.3869444447
117,120,637114.0891666666
117,121,3612420.4122222215
117,122,3612420.4122222215
117,123,3612420.4122222215
117,124,720765.9733333334
117,125,2324226.198055555
117,126,993505.736111111
117,127,1190504.9169444444
117,128,2211959.344166667
117,129,2393582.4197222227
117,130,399544.1127777777
117,131,870527.5663888888
117,132,527922.6980555556
117,133,328202.62138888886
117,134,696092.0908333333
117,135,688622.8166666667
117,136,586087.9924999999
117,137,416345.8111111111
117,138,316376.39444444433
117,139,8091207.355555555
117,140,942117.0997222224
117,141,3612420.4122222215
117,142,3612420.4122222215
117,143,6972624.669722223
117,144,3731175.015833333
117,145,2309283.615277778
117,146,3914201.315555555
117,147,10888639.711111112
117,148,1020979.1455555552
117,149,4638958.699722223
117,150,805369.4447222224
117,151,1090577.6886111116
117,152,877576.1397222222
117,153,1175305.5086111107
117,154,7818919.418333334
117,155,10827618.510555558
117,156,4375680.763611111
117,157,982573.996666667
117,158,694010.493888889
117,159,527948.3191666666
117,160,1924099.6594444443
117,161,2979195.0891666673
117,162,8104102.459444445
117,163,517545.995
117,164,480269.3408333332
117,165,824314.0880555555
117,166,5794598.260277778
117,167,654380.4774999999
117,168,962112.9858333333
117,169,9424820.336944444
118,119,310743.3958333335
118,120,377732.4069444444
118,121,4357852.649444444
118,122,4357852.649444444
118,123,4357852.649444444
118,124,1058433.7855555557
118,125,3005383.1897222213
118,126,1657505.1249999998
118,127,2016858.4263888886
118,128,1876871.724166667
118,129,1873921.056388889
118,130,149029.57555555552
118,131,687358.978611111
118,132,689315.5752777779
118,133,349599.8169444443
118,134,672682.2591666667
118,135,677092.9527777776
118,136,688328.4213888887
118,137,814001.988888889
118,138,337574.13611111126
118,139,7118916.626666668
118,140,417491.3986111111
118,141,4357852.649444444
118,142,4357852.649444444
118,143,8732363.180833332
118,144,3086320.3602777766
118,145,1844504.7902777782
118,146,3482614.728333334
118,147,9825410.87111111
118,148,825173.1411111112
118,149,3991449.156388888
118,150,563396.9880555556
118,151,1367579.9719444443
118,152,1396663.2236111108
118,153,1297355.7569444436
118,154,6920086.316666667
118,155,9739988.664444447
118,156,3686709.5008333335
118,157,1660080.9427777776
118,158,975758.1149999999
118,159,809169.7536111111
118,160,2632590.7194444444
118,161,3894939.1036111116
118,162,7170691.171666669
118,163,609841.9361111112
118,164,892222.784722222
118,165,517258.3180555555
118,166,5117780.381388888
118,167,563693.6630555554
118,168,1592302.6069444444
118,169,8419290.929166667
119,120,213210.25166666662
119,121,3778460.7524999995
119,122,3778460.7524999995
119,123,3778460.7524999995
119,124,804196.7691666668
119,125,2621684.707222222
119,126,1437639.5136111109
119,127,1943600.518888889
119,128,2158441.656111111
119,129,2292379.632222222
119,130,472147.6819444444
119,131,848894.6177777774
119,132,959447.0311111109
119,133,685323.1622222222
119,134,717474.4077777779
119,135,1003201.8641666668
119,136,937732.6183333334
119,137,840383.276388889
119,138,336976.4530555556
119,139,7763764.246944442
119,140,902911.1588888889
119,141,3778460.7524999995
119,142,3778460.7524999995
119,143,8206075.238333333
119,144,3424713.753333333
119,145,2264003.888333333
119,146,3907920.169166667
119,147,10665896.307500001
119,148,1173058.3597222222
119,149,4523313.020555554
119,150,767111.5977777778
119,151,1091832.8327777782
119,152,1129932.7511111111
119,153,1241247.0633333335
119,154,7623584.418055557
119,155,10589057.704722226
119,156,4248276.004444445
119,157,1567373.6497222222
119,158,919883.7308333332
119,159,600214.0455555555
